18.700000	0.141648	0.182871
18.800000	0.139075	0.185444
18.900000	0.136546	0.187973
19.000000	0.134127	0.190391
19.100000	0.131876	0.192643
19.200000	0.129840	0.194678
19.300000	0.128064	0.196455
19.400000	0.126580	0.197939
19.500000	0.125415	0.199104
19.600000	0.124585	0.199933
19.700000	0.124103	0.200416
19.800000	0.123971	0.200548
19.900000	0.124186	0.200333
20.000000	0.124736	0.199782
20.100000	0.125607	0.198912
20.200000	0.126774	0.197745
20.300000	0.128208	0.196311
20.400000	0.129875	0.194644
20.500000	0.131734	0.192785
20.600000	0.133742	0.190777
20.700000	0.135851	0.188668
20.800000	0.138009	0.186510
20.900000	0.140164	0.184355
21.000000	0.142265	0.182254
21.100000	0.144261	0.180258
21.200000	0.146104	0.178415
21.300000	0.147751	0.176768
21.400000	0.149165	0.175354
21.500000	0.150319	0.174201
21.600000	0.151189	0.173330
21.700000	0.151767	0.172752
21.800000	0.152048	0.172471
21.900000	0.152039	0.172480
22.000000	0.151757	0.172762
22.100000	0.151223	0.173296
22.200000	0.150467	0.174052
22.300000	0.149521	0.174998
22.400000	0.148421	0.176098
22.500000	0.147205	0.177314
22.600000	0.145911	0.178608
22.700000	0.144574	0.179945
22.800000	0.143228	0.181291
22.900000	0.141906	0.182613
23.000000	0.140635	0.183884
23.100000	0.139440	0.185079
23.200000	0.138342	0.186177
23.300000	0.137361	0.187158
23.400000	0.136510	0.188008
23.500000	0.135804	0.188715
23.600000	0.135250	0.189269
23.700000	0.134855	0.189664
23.800000	0.134621	0.189898
23.900000	0.134547	0.189972
24.000000	0.134627	0.189892
24.100000	0.134853	0.189666
24.200000	0.135210	0.189308
24.300000	0.135682	0.188837
24.400000	0.136245	0.188274
24.500000	0.136875	0.187644
24.600000	0.137544	0.186975
24.700000	0.138224	0.186295
24.800000	0.138885	0.185634
24.900000	0.139499	0.185020
25.000000	0.140040	0.184478
25.100000	0.140486	0.184033
25.200000	0.140818	0.183701
25.300000	0.141024	0.183495
25.400000	0.141096	0.183423
25.500000	0.141033	0.183486
25.600000	0.140841	0.183678
25.700000	0.140528	0.183991
25.800000	0.140109	0.184410
25.900000	0.139605	0.184914
26.000000	0.139036	0.185483
26.100000	0.138429	0.186090
26.200000	0.137807	0.186712
26.300000	0.137199	0.187320
26.400000	0.136628	0.187891
26.500000	0.136121	0.188398
26.600000	0.135697	0.188822
26.700000	0.135378	0.189141
26.800000	0.135178	0.189341
26.900000	0.135110	0.189409
27.000000	0.135183	0.189336
27.100000	0.135401	0.189118
27.200000	0.135765	0.188754
27.300000	0.136272	0.188247
27.400000	0.136913	0.187606
