14.000000 0.002588 0.810162 0.810166
14.100000 0.002577 0.813509 0.813514
14.200000 0.002566 0.816022 0.816026
14.300000 0.002554 0.817665 0.817669
14.400000 0.002544 0.818432 0.818436
14.500000 0.002535 0.818344 0.818348
14.600000 0.002527 0.817453 0.817457
14.700000 0.002521 0.815830 0.815834
14.800000 0.002516 0.813570 0.813574
14.900000 0.002514 0.810783 0.810786
15.000000 0.002513 0.807587 0.807591
15.100000 0.002515 0.804111 0.804115
15.200000 0.002519 0.800483 0.800487
15.300000 0.002526 0.796829 0.796833
15.400000 0.002534 0.793270 0.793274
15.500000 0.002545 0.789917 0.789921
15.600000 0.002559 0.786870 0.786874
15.700000 0.002574 0.784216 0.784220
15.800000 0.002591 0.782026 0.782030
15.900000 0.002610 0.780356 0.780361
16.000000 0.002629 0.779246 0.779250
16.100000 0.002649 0.778717 0.778721
16.200000 0.002670 0.778776 0.778780
16.300000 0.002691 0.779412 0.779416
16.400000 0.002712 0.780598 0.780602
16.500000 0.002733 0.782292 0.782297
16.600000 0.002755 0.784439 0.784444
16.700000 0.002778 0.786968 0.786973
16.800000 0.002802 0.789799 0.789804
16.900000 0.002828 0.792840 0.792845
17.000000 0.002856 0.795993 0.795998
17.100000 0.002887 0.799154 0.799160
17.200000 0.002920 0.802219 0.802225
17.300000 0.002955 0.805084 0.805090
17.400000 0.002991 0.807651 0.807657
17.500000 0.003029 0.809831 0.809837
17.600000 0.003067 0.811547 0.811553
17.700000 0.003104 0.812740 0.812746
17.800000 0.003139 0.813366 0.813372
17.900000 0.003172 0.813406 0.813412
18.000000 0.003202 0.812857 0.812863
18.100000 0.003229 0.811741 0.811748
18.200000 0.003254 0.810098 0.810105
18.300000 0.003276 0.807985 0.807992
18.400000 0.003297 0.805474 0.805480
18.500000 0.003317 0.802645 0.802652
18.600000 0.003336 0.799589 0.799596
18.700000 0.003358 0.796396 0.796403
18.800000 0.003381 0.793158 0.793165
18.900000 0.003407 0.789964 0.789971
19.000000 0.003437 0.786896 0.786904
19.100000 0.003472 0.784029 0.784036
19.200000 0.003511 0.781429 0.781437
19.300000 0.003554 0.779152 0.779160
19.400000 0.003602 0.777245 0.777253
19.500000 0.003654 0.775744 0.775752
19.600000 0.003708 0.774674 0.774683
19.700000 0.003764 0.774051 0.774060
19.800000 0.003822 0.773880 0.773889
19.900000 0.003878 0.774157 0.774166
20.000000 0.003934 0.774868 0.774878
20.100000 0.003987 0.775990 0.776000
20.200000 0.004037 0.777492 0.777502
20.300000 0.004084 0.779334 0.779345
20.400000 0.004127 0.781469 0.781480
20.500000 0.004166 0.783845 0.783856
20.600000 0.004200 0.786403 0.786414
20.700000 0.004230 0.789079 0.789090
20.800000 0.004256 0.791809 0.791820
20.900000 0.004277 0.794526 0.794538
21.000000 0.004294 0.797166 0.797178
21.100000 0.004307 0.799666 0.799677
21.200000 0.004316 0.801967 0.801978
21.300000 0.004323 0.804018 0.804029
21.400000 0.004326 0.805775 0.805787
21.500000 0.004329 0.807205 0.807217
21.600000 0.004330 0.808283 0.808295
21.700000 0.004331 0.808997 0.809009
21.800000 0.004332 0.809344 0.809356
21.900000 0.004334 0.809334 0.809346
22.000000 0.004337 0.808985 0.808997
22.100000 0.004340 0.808325 0.808337
22.200000 0.004344 0.807389 0.807400
22.300000 0.004348 0.806216 0.806228
22.400000 0.004351 0.804851 0.804863
22.500000 0.004354 0.803339 0.803351
22.600000 0.004355 0.801726 0.801738
22.700000 0.004355 0.800057 0.800068
22.800000 0.004354 0.798373 0.798385
22.900000 0.004350 0.796715 0.796727
23.000000 0.004343 0.795118 0.795130
23.100000 0.004334 0.793614 0.793626
23.200000 0.004323 0.792230 0.792241
23.300000 0.004308 0.790990 0.791001
23.400000 0.004290 0.789914 0.789926
23.500000 0.004269 0.789019 0.789031
23.600000 0.004246 0.788317 0.788329
23.700000 0.004220 0.787816 0.787827
23.800000 0.004194 0.787519 0.787530
23.900000 0.004167 0.787425 0.787436
24.000000 0.004142 0.787527 0.787538
24.100000 0.004120 0.787814 0.787825
24.200000 0.004101 0.788268 0.788279
24.300000 0.004087 0.788865 0.788876
24.400000 0.004079 0.789579 0.789590
24.500000 0.004078 0.790377 0.790387
24.600000 0.004084 0.791223 0.791234
24.700000 0.004097 0.792082 0.792093
24.800000 0.004116 0.792916 0.792927
24.900000 0.004141 0.793690 0.793701
25.000000 0.004169 0.794371 0.794382
25.100000 0.004200 0.794932 0.794943
25.200000 0.004233 0.795349 0.795361
25.300000 0.004265 0.795608 0.795619
25.400000 0.004296 0.795698 0.795710
25.500000 0.004325 0.795619 0.795631
25.600000 0.004351 0.795377 0.795389
25.700000 0.004375 0.794983 0.794995
25.800000 0.004395 0.794457 0.794469
25.900000 0.004413 0.793821 0.793834
26.000000 0.004428 0.793105 0.793117
26.100000 0.004442 0.792338 0.792350
26.200000 0.004453 0.791553 0.791566
26.300000 0.004463 0.790784 0.790797
26.400000 0.004472 0.790063 0.790075
26.500000 0.004482 0.789420 0.789432
26.600000 0.004492 0.788883 0.788896
26.700000 0.004504 0.788478 0.788491
26.800000 0.004520 0.788224 0.788237
26.900000 0.004540 0.788138 0.788151
27.000000 0.004566 0.788231 0.788244
27.100000 0.004599 0.788507 0.788520
27.200000 0.004640 0.788968 0.788982
27.300000 0.004689 0.789610 0.789623
27.400000 0.004747 0.790421 0.790435
27.500000 0.004813 0.791387 0.791402
27.600000 0.004886 0.792489 0.792504
27.700000 0.004965 0.793701 0.793716
27.800000 0.005049 0.794995 0.795011
27.900000 0.005135 0.796340 0.796357
28.000000 0.005222 0.797700 0.797717
28.100000 0.005307 0.799038 0.799056
28.200000 0.005389 0.800317 0.800335
28.300000 0.005465 0.801499 0.801518
28.400000 0.005533 0.802549 0.802568
28.500000 0.005592 0.803433 0.803453
28.600000 0.005642 0.804124 0.804144
28.700000 0.005681 0.804597 0.804617
28.800000 0.005709 0.804837 0.804857
28.900000 0.005726 0.804833 0.804853
29.000000 0.005734 0.804583 0.804604
29.100000 0.005733 0.804094 0.804115
29.200000 0.005726 0.803378 0.803399
